tactic0_id,longitude,latitude,NEAR_CCTV_,NEAR_MOOBA,MOOBAN_EST,MOOBAN_LEV,NEAR_UNITS,UNIT_TYPE,NEAR_VEHIC,VEHICLES_T,NEAR_NAIS_,NAIS_TYPE,NEAR_DIST
1,101.9144,6.25856,2520.004219,2948.400565,0,0,347.084305,4,8868.399619,2,405.975087,5,333.8608177
0,101.8166,6.21396,324.5866,401.335102,0,0,1182.536372,5,2840.838058,2,701.841755,8,175.3561845
1,101.7482,6.21952,5564.339399,897.973604,1,3,815.216234,4,2493.005816,2,3745.73912,5,241.2448638
0,101.73803,6.30022,475.408418,64.552531,0,0,1352.902262,4,1270.492797,2,1907.787697,6,34.47675252
1,101.64253,6.10355,4366.244157,286.264522,1,1,2900.057701,4,4637.69333,2,210.09495,7,287.6868193
1,102.00954,6.08765,7118.564109,137.091544,1,1,3016.949285,3,2994.54317,2,2730.478415,3,528.3485139
0,101.82491,6.24248,126.075309,490.202474,1,1,640.895877,4,546.724363,2,503.686766,3,60.56047705
0,101.26658,6.71935,2045.156673,482.238993,0,0,814.416729,4,2208.563711,2,447.216031,1,256.544011
1,101.88189,6.12168,2876.283176,945.671128,1,3,455.425985,4,4216.489908,2,158.986022,5,207.6936063
0,101.25053,6.73708,3760.848264,162.879172,0,0,1346.994431,5,3913.250898,2,2443.338631,1,327.2777511
1,102.06235,6.21626,3740.181734,1002.984786,1,3,1578.709257,4,1339.564092,2,3384.009172,4,595.8597562
0,101.68131,6.28507,2358.530213,548.864205,0,0,1006.218515,4,3280.135555,2,2206.348868,2,285.187171
1,101.34156,6.45773,58.441901,759.791572,0,0,336.692604,5,105.504052,2,693.403797,2,141.0699794
1,101.15658,6.73552,2416.588896,387.553801,1,3,1635.854717,4,2530.232191,2,5117.887942,6,172.5525223
1,101.6905,6.14527,1290.215248,489.630796,0,0,1535.100065,4,8055.972983,2,1288.219578,1,51.1421321
1,101.51787,6.3927,77.480635,240.247281,0,0,1079.174233,6,436.381649,2,163.196035,5,93.39349306
1,101.77696,6.24173,1957.791757,519.215749,0,0,3199.719022,4,4908.679824,2,113.735633,5,8.859927209
1,101.50822,6.19662,3093.754341,265.131184,1,3,3044.445496,4,27.374169,2,253.412493,2,119.9734206
1,101.425,6.47837,37.439988,1369.760025,0,0,238.541611,5,6288.652704,1,343.582695,5,15.41118585
1,101.54998,6.15199,9583.46027,1102.766766,0,0,1471.229752,4,6789.542315,2,2871.470551,2,368.8846452
1,101.77773,6.24159,1871.171029,503.082857,0,0,3257.10428,4,4822.672551,2,70.557828,5,77.97186252
1,101.17025,5.99274,18711.95084,2277.497941,0,0,51.707932,5,5855.331427,2,5507.600693,3,1113.545612
1,101.37745,6.5317,5414.97632,219.04623,1,3,2487.034678,4,322.681204,2,2432.161174,10,74.59158573
1,101.53198,6.40797,950.636897,291.195385,1,1,379.721815,4,1629.001444,1,134.454521,2,12.32676273
0,101.7129,6.29435,45.49481,276.985775,0,0,463.457412,4,377.515946,2,226.706491,10,76.61285144
1,101.30216,6.30618,5849.89193,143.800647,0,0,1243.170409,4,773.180232,2,33.482749,1,2.474933955
1,101.555,6.37252,4314.189452,255.629468,0,0,800.128794,4,4802.714934,2,471.894317,5,30.68755111
0,101.09331,6.75648,9.450863,442.204475,0,0,2297.416439,7,2984.936254,2,2304.164977,4,443.7477504
1,101.88205,6.08432,40.267142,908.042495,0,0,176.54259,5,1307.393249,2,116.128293,7,152.7940519
0,100.99114,6.65979,5674.243545,2232.858439,0,0,358.243155,5,6455.829145,1,12876.83485,5,1620.646856
1,101.878,6.08098,114.703821,933.996161,0,0,495.311611,5,930.084492,2,118.985697,1,55.64218453
1,101.25548,6.8867,18.310665,168.3524,0,0,1602.288354,3,638.594834,2,2664.553846,3,0
1,101.07777,6.48618,5749.35381,233.602513,1,3,2456.275076,4,4955.777055,1,6282.682959,5,94.60754889
0,101.76252,6.26557,4044.3727,144.481848,0,0,119.718768,4,5248.375616,2,48.078697,6,36.54607968
0,101.51688,6.76752,8723.546104,293.886543,0,0,1555.648095,4,4175.291241,2,971.826084,5,46.51228999
1,101.2834,6.54651,35.68076,1346.090705,0,0,1295.507877,5,284.113028,2,1748.859979,6,106.3504583
1,101.51588,6.39116,76.480442,417.466662,0,0,1295.326721,6,678.108846,2,71.579105,3,43.04144029
1,101.66989,6.15894,365.062573,975.143006,1,1,3229.48084,4,7792.136119,2,2587.60104,5,5.647315585
0,101.08023,6.72326,560.47285,404.317038,0,0,1886.147113,7,186.48267,2,1486.714453,5,491.7891564
0,101.07143,6.72542,215.25307,182.724657,0,0,1700.935191,4,1152.163947,2,1905.641911,6,2.472917779
0,101.29217,6.70286,40.799012,234.874655,0,0,1000.390054,4,2425.260353,2,102.965309,3,15.0474204
1,101.9645,6.02584,68.813203,2105.060667,0,0,491.796974,5,136.672932,2,15.73893,10,117.73843
0,101.83931,5.93373,3341.740905,455.814887,0,0,3348.64217,4,4667.857324,2,434.13735,1,321.2335718
1,101.51676,6.39226,33.010377,275.88451,0,0,1151.609695,6,525.082241,2,144.941374,5,18.15061676
0,101.54985,6.41803,3210.096394,914.654527,0,0,2617.146056,4,1544.495613,1,68.650357,8,44.66899076
1,101.88305,6.103,875.672421,326.332952,1,3,904.23971,4,2517.17758,2,209.636141,5,99.01598837
1,101.84814,6.01699,3131.884188,234.804305,0,0,578.21897,5,4558.372645,2,212.003604,3,222.7207625
0,101.47967,6.7573,7127.758211,334.917108,0,0,564.543322,4,93.474382,2,214.090493,5,35.74983969
1,102.02914,6.22886,3506.371408,228.70166,0,0,3786.216611,6,3647.886821,2,205.088814,1,27.41655827
0,101.66519,6.46775,1344.808486,578.613777,1,3,2669.185299,4,2229.349893,2,1195.079795,4,410.0762835
0,101.8743,6.03918,4567.618831,365.814934,1,3,1705.638576,4,1811.566953,2,197.644669,5,162.8416458
0,101.68924,6.27588,2025.108929,686.396465,0,0,1436.890833,4,2488.66165,2,1024.618074,2,18.02577646
0,101.86888,6.06208,2194.962204,216.383686,1,3,1801.265844,4,2454.06057,2,50.908511,1,5.961179724
0,101.74122,6.22318,6154.805939,213.54336,1,3,395.12277,4,2771.179016,2,4199.76749,5,2.213380813
0,101.4363,6.47892,390.648619,730.398772,0,0,1473.639638,5,7167.596421,1,539.566818,10,170.0995623
0,101.27066,6.86836,250.680426,643.394569,0,0,49.475267,5,259.133164,2,399.556259,5,28.84922781
0,101.60698,6.63574,3000.479188,625.878235,1,1,1603.225046,4,2484.07514,2,2742.579141,4,311.6067865
0,101.18099,6.5465,4228.785459,243.359285,1,1,1215.261785,3,2142.177746,2,2026.12116,5,162.4107
0,101.48429,6.74497,7034.479737,527.734635,0,0,1754.450398,4,1460.291504,2,653.460442,3,102.8299527
1,101.65557,6.51884,378.692867,519.552551,0,0,86.345081,3,376.460052,1,118.356575,1,20.99702584
1,101.85864,6.24707,113.434685,351.43077,0,0,123.66512,4,3759.36395,2,192.829429,7,225.8019532
1,101.47839,6.4263,5010.978112,593.796497,0,0,2526.471446,4,5560.057653,2,211.934313,5,544.243564
1,101.88036,6.08434,81.722074,956.324431,0,0,41.728462,5,1120.190939,2,53.054733,1,42.10141201
1,101.68774,6.05651,1970.795449,489.250303,0,0,4670.106929,4,3760.117677,2,151.136416,2,463.7650997
1,101.85005,6.01561,2891.232046,84.873211,0,0,407.757745,5,4407.364614,2,51.064811,3,21.98314717
1,101.75543,6.25409,4519.057806,1264.093882,0,0,1579.57583,4,5695.490503,2,1146.547431,7,165.8961636
1,101.49559,6.5403,4672.624553,696.124916,1,3,3184.411788,4,4609.005762,2,6283.770974,3,15.41178291
1,101.82044,6.27254,344.652344,500.922368,0,0,963.040547,4,3689.837365,2,665.687109,2,253.7665337
1,101.13788,6.10881,7816.34746,1487.827047,0,0,2441.156557,5,5678.899818,2,4845.722879,8,1555.906127
0,101.47189,6.5158,5459.238905,294.51829,0,0,758.725417,4,5871.04155,1,4988.245032,6,49.14232652
1,101.79672,6.23946,101.182022,612.206384,0,0,1931.730397,4,2712.471916,2,100.761682,2,57.16853372
0,101.52677,6.63193,460.269408,67.885801,0,0,176.669161,4,3366.512459,2,444.101247,1,31.49175638
1,101.5556,6.65389,3240.507165,70.262895,0,0,2282.19578,4,2878.323967,2,145.382055,1,125.7021011
0,101.31045,6.80454,3157.369644,474.376469,1,3,2021.409085,4,313.85169,2,2434.835458,1,249.4304403
0,101.30351,6.31875,6758.0566,413.912574,1,3,81.94228,4,122.048705,2,49.548648,3,41.19457696
0,101.4883,6.4523,5967.07833,330.839951,0,0,1133.606433,4,6298.755073,1,684.074885,3,15.9592127
1,100.97038,6.82438,16.161527,599.650839,0,0,3198.023377,5,1027.458267,2,617.788241,5,212.4128259
1,101.2568,6.86856,107.396968,98.067206,0,0,324.010168,3,224.450634,2,1710.866594,3,2.473497981
1,101.57836,6.42793,6507.332737,562.254162,0,0,726.992158,4,3916.425532,2,468.141399,5,195.6339597
0,101.34466,6.69947,5421.943299,950.156324,0,1,2124.754674,4,4146.010345,2,1424.015936,3,129.7512829
0,101.13431,6.41313,7205.095234,855.745133,0,0,1.106596,4,6914.68009,2,268.575374,1,38.53243554
1,101.1328,6.4824,11.281201,1078.42814,0,0,384.769132,5,348.848749,1,400.34005,5,35.29683488
1,101.1366,6.4488,3257.216448,953.631533,0,0,797.69658,4,3283.19708,2,1806.394253,5,177.162185
1,101.97416,6.02486,200.913088,1308.046297,0,0,147.620628,11,358.740673,2,242.316477,1,119.0249657
1,101.49537,6.26129,2257.688974,562.154756,1,3,3163.561311,5,3077.217538,2,170.109211,5,172.6270015
0,100.77909,6.48571,23764.4407,1397.914396,0,0,7227.9838,5,8188.510637,2,39282.73133,5,5019.498961
0,101.55334,6.75885,7222.905957,215.363094,0,0,2302.091645,4,4627.464145,1,564.30328,1,153.633031
1,101.84486,6.24621,40.741209,813.705131,1,3,1416.575371,4,2731.51025,2,21.444137,1,124.6410394
1,101.48111,6.75539,7164.487044,504.945929,0,0,760.130912,4,254.883203,2,279.460274,5,95.96054879
0,101.28001,6.25476,1822.508872,205.278555,0,0,845.109537,4,2135.536875,2,928.758478,1,109.8703202
1,100.9503,6.61356,379.548927,2112.612763,0,0,2820.102194,5,11916.97261,1,19635.02783,5,25.27002033
1,101.66936,6.26092,4769.589591,117.926016,0,0,2316.249572,4,1690.112679,2,2022.816507,2,472.4030109
1,101.73433,6.40389,2260.898441,917.647247,1,1,1533.468712,3,3113.142049,2,288.153365,4,34.76349357
0,101.89157,6.09403,543.26927,34.472279,1,1,1604.021332,5,2600.126366,2,630.895606,7,3.132108119
1,101.75375,6.25676,4733.266133,942.059525,0,0,1441.842594,4,5346.408019,2,1108.216699,7,38.23391455
0,101.26778,6.26656,67.063396,182.703013,0,0,397.516908,4,284.185169,2,522.495206,2,63.22585821
1,101.46955,6.32933,5548.73834,238.37947,0,0,3523.490799,4,3706.94591,2,23.307901,8,71.16688713
1,101.69058,6.43713,3423.458953,226.690954,1,3,3464.241192,3,3274.645206,1,79.848666,3,82.6793097
0,100.71042,7.03617,7133.022162,13.88315,0,0,7155.141025,6,5272.172418,2,8536.890768,6,2773.853184
1,101.2785,6.54248,87.93666,1664.065239,0,0,1214.643566,3,74.163148,2,1750.686422,6,168.8876418
0,101.69229,6.55691,2918.348248,332.779938,0,0,1026.800059,3,5654.182006,2,2330.190012,1,37.77510413
1,101.51385,6.39617,25.925376,393.458776,0,0,914.735108,6,554.818218,2,45.688039,5,13.99674637
1,101.28149,6.54146,38.356968,1317.484371,0,0,1310.691122,5,259.730524,1,2080.147107,6,39.24138433
1,101.18576,6.51318,3050.147088,260.571158,0,0,1302.558383,4,805.304666,1,1772.76526,8,93.17134089
1,101.66663,6.31414,4850.979159,71.393775,0,0,837.536479,4,2369.912362,2,1608.352445,5,305.074823
0,101.28295,6.88998,2090.033625,187.074392,0,0,203.807786,3,676.548106,2,505.297693,3,181.9219878
1,101.36997,6.86649,204.017491,982.382229,1,3,792.139859,4,347.232134,1,3991.381355,3,90.50518156
0,101.75608,6.27335,3323.523821,964.554352,0,0,1011.498231,4,4147.310791,2,345.299439,6,41.34325244
1,101.29054,6.55727,93.12518,540.675542,0,0,756.525331,3,161.332208,1,425.625479,10,30.38055146
0,101.26356,6.71351,1318.266711,519.758794,0,0,915.968813,4,2741.60208,2,571.545552,1,114.1922004
0,101.27962,6.41473,49.153243,929.959142,0,0,1069.578472,5,4240.750987,2,66.631219,1,47.58983867
1,101.26826,6.55304,42.561155,491.928658,0,0,589.844281,3,1035.01518,2,208.332818,6,42.56115481
1,101.23095,6.55375,1907.22526,254.415846,0,0,1149.257071,3,1324.05545,2,2028.360806,2,51.57286004
0,100.68263,6.6096,13404.90022,433.115375,0,0,14897.70213,5,8888.796771,2,33232.90383,5,9444.495994
0,101.51638,6.4077,359.17003,1225.431993,0,0,678.105836,6,1266.920618,2,3.130227,5,159.0369587
1,101.2564,6.89279,461.056162,604.961957,0,0,2169.206832,3,629.972031,2,2644.387078,3,118.7234065
0,101.66468,6.36429,5989.439607,871.806539,0,0,2244.464499,4,2507.004059,2,440.847331,1,139.574646
1,101.06085,5.77406,480.505732,1319.914448,0,0,748.270113,5,493.169887,2,32559.59931,3,86.11497255
1,101.66994,6.15893,359.439759,980.229417,1,1,3224.650356,4,7789.601181,2,2586.006358,5,5.647315585
0,101.75359,6.2748,3023.81242,1037.537309,1,3,1319.61618,4,3832.444484,2,461.50153,6,107.3715385
1,101.23323,6.86437,71.873953,898.921273,0,0,837.78029,3,45.498538,1,1091.900678,3,101.9466762
1,101.87751,6.03891,4252.637512,23.765567,1,3,1862.315305,4,1520.943262,2,42.563826,1,12.62808801
1,101.06648,5.77343,100.876735,1784.730838,0,0,217.978443,5,134.506662,2,32351.78454,3,19.70584638
1,101.06637,5.77357,108.093263,1781.529756,0,0,236.706886,5,121.944886,2,32342.96261,3,19.70584638
0,101.68772,6.63378,1554.882739,1192.326253,1,3,1833.841095,5,2472.134263,2,1293.822975,4,1616.962027
0,101.3864,6.46657,710.408015,653.562659,1,1,719.757288,4,3663.109011,2,299.800141,2,56.44022481
1,101.94861,6.02052,221.702311,2188.689975,0,0,1975.486827,5,1255.211965,2,295.22512,1,79.98367408
0,101.02861,6.36931,16484.65578,228.452772,0,0,2398.547339,4,1618.724012,2,12924.26381,1,93.50876868
1,101.61613,6.60182,4809.322115,304.042376,1,1,1658.930054,5,3100.54894,2,521.483283,2,3.989809469
0,101.27816,6.73779,839.979575,245.838131,0,0,1139.046265,4,1660.286848,1,2691.454712,1,194.165939
1,101.65759,6.52352,411.359157,77.47611,0,0,645.024657,3,879.666454,1,650.828232,1,65.74266463
0,101.20254,6.09366,7652.235878,1341.910284,0,0,2319.959521,5,3207.382322,2,2012.400498,3,689.2896466
1,101.5132,6.49321,7632.326522,23.262842,0,0,911.371084,4,7039.906704,2,3340.90251,5,24.26966543
0,101.44674,6.45418,2612.358231,219.110848,0,0,1215.890907,4,6671.058365,1,166.308993,4,23.94057673
0,102.04084,6.23617,2109.260261,19.065049,0,0,2606.054463,6,2437.912372,2,1290.770903,4,167.8622011
1,101.50019,6.39284,1515.937329,442.203827,0,0,2055.976422,4,2105.28039,2,423.348102,5,61.04815716
1,101.83002,6.010113,4137.875977,539.047255,1,1,2173.610298,5,6703.146056,2,418.538053,5,96.83436096
0,101.19108,6.35906,10277.77293,3510.440779,0,0,562.950343,4,11175.09046,2,751.668552,5,29.90280863
0,101.32138,6.67983,2419.100727,606.44623,1,3,1952.967705,4,2382.785482,2,74.504594,5,28.20153733
1,101.29116,6.55886,75.920844,377.62865,0,0,736.600374,3,326.968388,2,265.708441,10,41.52915086
1,101.31481,6.55247,373.708561,331.884986,1,3,1982.285453,3,1248.457555,2,1362.117082,6,80.28440808
1,101.24926,6.86677,54.034627,343.050572,0,0,437.245478,5,207.926969,2,1699.115331,4,187.7559585
1,101.25019,6.86819,110.156794,501.720158,0,0,390.342688,5,65.309481,2,1852.036523,4,187.7559585
1,101.26142,6.72375,2314.993759,681.809562,0,0,1293.127806,5,2716.608905,2,586.021899,1,51.52261289
1,101.95706,6.02154,273.2308,3054.857361,0,0,1034.344283,5,355.243773,2,544.777868,1,13.34342822
1,101.09417,6.73027,23.013796,803.179657,0,0,418.680967,7,84.07744,2,130.925699,10,31.30467906
1,102.0661,6.16675,8090.13552,783.581372,0,0,2626.682099,3,100.548574,1,1201.492467,1,662.8083397
0,101.52983,6.40648,662.524611,53.355247,1,1,90.352688,4,1640.666778,2,158.546207,2,44.33203935
1,101.57934,6.35534,7605.322974,406.732615,0,0,154.993921,4,6965.10665,2,10.204665,10,59.04248102
1,101.71359,6.29287,21.496259,129.328038,0,0,325.821197,4,372.087532,2,46.129923,10,30.62622014
1,102.04032,6.26185,289.590103,253.710785,0,0,532.061148,6,1450.840743,2,221.364244,1,159.1025273
1,101.2929,6.56033,73.687388,133.433204,0,0,660.200068,3,308.073035,2,61.040637,10,17.87415737
1,101.09466,6.72899,117.276652,712.098599,0,0,283.876738,7,78.271385,2,27.315117,10,53.87313753
1,101.09424,6.72927,97.970548,729.603631,0,0,339.680481,7,27.365077,2,28.541889,10,34.97387626
1,101.29266,6.55879,103.814251,258.443469,0,0,583.064092,3,438.879382,1,146.572492,10,16.44762892
1,101.80572,6.44235,86.240691,756.369024,0,0,1272.031755,1,1102.842046,2,911.893953,1,82.61018684
1,101.80358,6.23351,57.163838,401.567549,0,0,940.464775,4,2051.965249,2,112.059323,5,8.062531934
0,101.25175,6.7037,653.882339,284.091479,0,0,1205.280873,4,2258.434121,2,1913.145962,3,76.82826612
1,101.97906,6.30557,8622.359537,612.380416,0,0,6253.566456,3,9656.246268,2,1027.480995,1,22.8028167
1,101.86876,6.10387,1838.555208,203.373698,0,0,1161.171843,4,2182.234737,2,229.157827,6,40.30244932
1,101.70763,6.1525,1178.300024,781.706426,0,0,1837.147906,4,6223.561578,2,235.524229,5,87.13124651
0,101.40425,6.86371,2781.963714,102.59814,0,0,437.093229,4,2472.351927,2,7284.41806,3,9.515995144
1,102.05672,6.15342,9836.671991,1528.152456,0,0,3906.840572,3,1902.442828,1,355.076152,4,63.96586331
1,102.05451,6.25926,40.006973,227.195216,0,0,12.38312,5,114.41479,2,17.986197,1,67.57128282
1,101.46469,6.44138,4807.576427,1019.660787,1,3,821.381589,5,7782.999394,2,620.242006,6,514.6486153
1,101.41623,6.67275,3511.3163,413.771854,0,0,426.908099,3,71.094465,2,205.048302,3,213.0828438
1,101.81028,6.22485,168.607227,941.294095,0,0,216.428225,5,1997.831442,2,506.0247,6,8.062700183
1,101.70285,6.14541,235.475166,890.210887,0,0,1437.175262,4,7169.413243,2,306.488561,1,156.6199652
0,101.17316,6.19341,2524.946025,404.110782,0,0,2507.540403,12,4974.523929,2,123.86915,3,348.2923574
0,101.4228,6.81094,1308.611561,403.830666,1,1,2188.063245,4,3385.028026,2,7205.910795,3,92.22382992
1,101.19831,6.70306,3689.255935,966.559157,0,0,880.564607,4,2484.621659,2,3594.167659,3,1237.071738
1,101.7541,6.24847,4585.945473,1859.597308,0,0,2202.588011,4,5752.794498,2,1732.06546,7,114.1839614
0,101.23428,6.74718,5511.821083,143.715835,1,3,1285.272298,3,1919.494454,2,1574.832311,3,220.0896348
1,101.81035,6.22331,100.22188,799.616641,0,0,136.517466,5,2131.535042,2,335.436402,6,65.76183169
0,101.30208,6.6782,1444.212552,609.674157,0,0,209.620722,4,517.014083,2,88.301778,3,35.41756264
1,101.82652,6.01027,4493.936402,689.705319,0,0,2558.62749,5,6574.156429,2,534.453982,5,289.7341267
1,101.67849,6.54997,2926.383594,3.321984,0,0,1672.622905,3,4180.908983,2,695.992152,1,40.08446688
0,101.76487,6.22088,3850.36925,903.363544,1,3,2656.708502,4,3641.19366,2,2382.94073,5,4.697103972
0,101.71164,6.27609,1390.142379,1039.096078,1,3,1849.467882,4,1498.267703,2,1309.919896,2,781.3185792
1,101.21147,6.82494,3326.309302,467.758858,0,0,587.492463,5,1235.786567,2,374.214131,3,4.945476926
0,101.4042,6.86364,2773.312085,94.423033,0,0,428.586838,4,2464.824356,2,7276.895517,3,9.515995144
1,101.45152,6.5309,6019.204389,74.843604,0,0,2370.380109,4,4024.070918,1,5721.138457,6,329.5720315
1,101.87457,6.08801,45.203496,613.263974,0,0,752.77141,5,637.154725,2,292.95761,9,6.264159583
1,101.88403,5.93039,46.7097,1353.334584,0,0,262.710523,5,494.414797,2,103.880062,1,201.4638002
1,101.84335,6.24132,321.679675,1369.944378,1,3,1449.387815,4,2463.201956,2,205.497964,3,3.992493059
0,101.77072,6.34785,2777.143942,453.960988,0,0,2764.373931,3,2698.531722,2,3113.369461,7,157.2517496
1,101.73348,6.2982,374.669178,602.932147,0,0,1197.724685,2,727.760582,2,1554.188504,4,9.126282694
0,101.89155,6.09405,540.334965,36.542128,1,1,1603.756754,5,2599.040366,2,627.79943,7,3.132108119
1,101.86248,6.24694,10.207192,643.778718,0,0,544.529418,4,3911.208389,2,137.589288,5,83.51077798
0,101.87375,6.08799,85.447647,545.030078,0,0,832.267437,5,570.43804,2,383.604788,9,18.33581728
1,102.03229,6.22761,3407.76101,595.62385,0,0,3684.549274,4,3308.681669,2,481.575056,1,350.720775
0,101.16034,6.73715,2830.882388,119.53317,0,0,2002.710022,4,2889.763419,2,5557.007604,6,14.54590724
1,101.44763,6.45518,2559.909728,71.159428,0,0,1293.211501,4,6801.890509,1,33.849367,4,146.7352857
1,101.88033,6.08474,59.901414,916.42066,0,0,19.630764,5,1118.313953,2,24.772957,1,44.39726838
0,101.25195,6.27407,1399.836981,1637.160955,0,0,17.285152,5,1659.774185,2,777.222265,8,916.9089032
1,101.11716,6.74365,810.522757,364.9017,0,0,2001.649834,7,877.228875,2,2829.313667,5,232.3144068
1,101.10296,5.76217,3413.251506,347.372581,0,0,2130.320618,5,1599.346028,1,32033.51377,3,1004.965461
0,101.8864,6.09686,107.6276,590.81092,0,0,1497.226375,5,2271.958311,2,88.216027,7,71.01127192
1,101.12467,6.67665,5025.012897,399.081234,0,0,1540.237536,7,2259.340155,2,1973.239781,5,159.4695019
0,101.13769,6.12832,6244.714846,433.626101,0,0,3527.367294,5,5687.902549,2,5588.290901,5,599.0670192
0,102.03485,6.20702,5358.683214,961.419363,1,3,2314.862485,4,3426.787725,2,752.282735,4,236.3072559
0,101.69093,6.43647,3340.904634,190.262838,1,3,3518.914745,3,3192.289689,1,32.325643,3,3.990473278
1,101.28355,6.27348,1923.782783,487.518431,0,0,496.634639,4,2133.208366,2,71.416597,1,58.90280008
1,101.131,6.48015,13.368751,1116.913781,0,0,456.396046,5,114.225462,1,365.057541,5,6.99763536
1,101.07011,6.83596,1881.75843,387.482872,1,1,420.944535,3,4920.980897,2,1772.738083,3,78.5843612
